224.568068752,466.616447716,29.3603202092,0.0
93.0304120796,198.336279548,29.3603202092,0.0
361.657920841,321.404101208,29.3603202092,0.0
337.654280835,463.247827286,29.3603202092,0.0
251.788758348,162.248809653,29.3603202092,0.0
223.846922237,83.698299292,29.3603202092,0.0
46.132429362,285.792040815,29.3603202092,0.0
397.864587109,399.38584976,29.3603202092,0.0
293.323558878,274.282675383,29.3603202092,0.0
54.1226333608,113.107824367,29.3603202092,0.0
@ 1 10 0.103307335278
40.2148569011,100.137790386,29.8210204339,0.0
112.549185075,364.500020111,29.8210204339,0.0
134.930104049,69.7445913295,29.8210204339,0.0
306.183811306,265.951510212,29.8210204339,0.0
461.240905112,130.48086082,29.8210204339,0.0
421.332332771,256.12634308,29.8210204339,0.0
214.370019586,480.773808894,29.8210204339,0.0
470.613054034,381.328931489,29.8210204339,0.0
174.287779427,154.899027511,29.8210204339,0.0
46.6178603879,222.442285303,29.8210204339,0.0
@ 2 10 0.106574814293
63.0681183398,278.462225399,30.2733155786,0.0
420.637851105,358.665460307,30.2733155786,0.0
45.1569863222,155.33248421,30.2733155786,0.0
172.187260992,151.01205443,30.2733155786,0.0
69.6245459845,396.428211773,30.2733155786,0.0
223.160533365,46.0235610223,30.2733155786,0.0
137.498467765,223.020301854,30.2733155786,0.0
275.637510396,173.778838973,30.2733155786,0.0
128.942305932,91.8473734099,30.2733155786,0.0
61.0303473558,466.957874384,30.2733155786,0.0
@ 3 10 0.10983216898
239.740574854,52.9726602398,30.495708326,0.0
171.346668855,459.751415774,30.495708326,0.0
355.022258202,393.099703407,30.495708326,0.0
385.444045083,52.3528230106,30.495708326,0.0
467.016705473,376.776321896,30.495708326,0.0
263.484538356,116.225557932,30.495708326,0.0
159.646826992,399.474494123,30.495708326,0.0
349.212346842,275.279464187,30.495708326,0.0
81.6039970959,269.615254447,30.495708326,0.0
110.503518408,448.985209126,30.495708326,0.0
@ 4 10 0.111451786495
471.514723634,96.5356184476,30.9722508034,0.0
348.855088724,374.281827513,30.9722508034,0.0
102.560917311,136.156853878,30.9722508034,0.0
224.45589709,267.590339249,30.9722508034,0.0
409.043457725,411.905098198,30.9722508034,0.0
352.329212079,35.4523046581,30.9722508034,0.0
333.704229619,463.331860057,30.9722508034,0.0
291.979145826,260.282532465,30.9722508034,0.0
85.173699461,323.529321689,30.9722508034,0.0
161.944133614,346.251198421,30.9722508034,0.0
@ 5 10 0.114962213896
179.224071068,155.861965668,31.2341720235,0.0
325.472746621,44.7373997532,31.2341720235,0.0
166.721852228,322.2588228,31.2341720235,0.0
138.527144835,90.787733187,31.2341720235,0.0
206.05269799,265.041560455,31.2341720235,0.0
253.063028935,314.676221431,31.2341720235,0.0
86.8247052121,268.535159726,31.2341720235,0.0
372.28007629,120.741368314,31.2341720235,0.0
457.095228705,61.7916189211,31.2341720235,0.0
325.284173254,254.670153966,31.2341720235,0.0
@ 6 10 0.116914823842
198.17466388,186.841164769,31.4534650489,0.0
54.3445377056,190.063189034,31.4534650489,0.0
344.681828937,374.439974216,31.4534650489,0.0
312.902039888,51.0510114606,31.4534650489,0.0
147.322911137,258.493416527,31.4534650489,0.0
460.746617995,371.386488591,31.4534650489,0.0
105.977134135,420.513661029,31.4534650489,0.0
326.852234565,146.136568951,31.4534650489,0.0
413.018841381,263.658512211,31.4534650489,0.0
237.72327223,284.666986827,31.4534650489,0.0
@ 7 10 0.118562289245
419.751723076,336.712451956,31.8622636773,0.0
310.205394206,142.961774154,31.8622636773,0.0
380.947107159,258.116357637,31.8622636773,0.0
258.300751512,57.7839064749,31.8622636773,0.0
187.520329386,183.885576569,31.8622636773,0.0
111.24731346,403.670206678,31.8622636773,0.0
283.205932008,394.902801579,31.8622636773,0.0
467.635415669,274.121537782,31.8622636773,0.0
425.623883967,74.6833288967,31.8622636773,0.0
292.017666865,292.594203305,31.8622636773,0.0
@ 8 10 0.121664209464
456.100613186,91.5791669216,32.2810669287,0.0
225.518087201,150.753943002,32.2810669287,0.0
123.666118306,231.666221592,32.2810669287,0.0
216.831042609,286.169175853,32.2810669287,0.0
364.611863616,266.117275768,32.2810669287,0.0
269.749651758,462.143436073,32.2810669287,0.0
303.378759119,314.360248869,32.2810669287,0.0
432.483644214,293.179417901,32.2810669287,0.0
289.903847747,99.4468615476,32.2810669287,0.0
419.672057811,467.577539762,32.2810669287,0.0
@ 9 10 0.124883581262
341.123706644,459.213412066,32.4817492881,0.0
179.858485457,150.903643725,32.4817492881,0.0
174.776342972,419.258360652,32.4817492881,0.0
237.504421184,199.820327529,32.4817492881,0.0
425.394303369,316.643516838,32.4817492881,0.0
107.502495125,292.350881661,32.4817492881,0.0
211.728600538,266.335309613,32.4817492881,0.0
290.959408886,326.337907415,32.4817492881,0.0
425.285412809,197.827566359,32.4817492881,0.0
48.5896811008,376.916403795,32.4817492881,0.0
@ 10 10 0.126441140267
60.931015431,370.544661246,32.9726766567,0.0
256.314953153,92.362167632,32.9726766567,0.0
116.321789689,323.585153114,32.9726766567,0.0
375.412877623,140.435516244,32.9726766567,0.0
141.19311471,466.025441159,32.9726766567,0.0
99.2264830939,174.94642823,32.9726766567,0.0
307.237127463,343.434383517,32.9726766567,0.0
447.69298472,195.633369908,32.9726766567,0.0
477.280255065,279.175584452,32.9726766567,0.0
196.485806717,225.634266573,32.9726766567,0.0
@ 11 10 0.130292072236
127.366652417,360.295160221,33.3001574443,0.0
427.770927976,166.523420357,33.3001574443,0.0
214.394968784,50.4279860796,33.3001574443,0.0
345.142282223,96.7720873311,33.3001574443,0.0
312.053281905,293.803075894,33.3001574443,0.0
48.5694352561,316.296539782,33.3001574443,0.0
243.734245268,458.494348321,33.3001574443,0.0
352.155207996,420.064090727,33.3001574443,0.0
276.384106201,228.11598686,33.3001574443,0.0
199.229627467,134.826768059,33.3001574443,0.0
@ 12 10 0.132893015947
218.396008451,197.167423796,33.6429901499,0.0
228.74504676,81.5375263933,33.6429901499,0.0
86.7519105318,416.144719307,33.6429901499,0.0
297.2753628,74.6549138359,33.6429901499,0.0
450.57449595,343.407226543,33.6429901499,0.0
54.976077625,158.279883876,33.6429901499,0.0
376.166773962,56.0942282243,33.6429901499,0.0
302.560611865,465.309031212,33.6429901499,0.0
324.902256217,153.159572987,33.6429901499,0.0
35.8441888212,467.284474675,33.6429901499,0.0
@ 13 10 0.135643429241
340.141973158,262.735915708,34.1362681862,0.0
124.743379866,72.1506442362,34.1362681862,0.0
86.2326493505,353.092204716,34.1362681862,0.0
458.437856076,43.5119829679,34.1362681862,0.0
320.980206677,330.776481962,34.1362681862,0.0
473.793088502,232.632650863,34.1362681862,0.0
199.597092538,261.265069547,34.1362681862,0.0
214.888764051,191.589379246,34.1362681862,0.0
368.023436521,443.604339447,34.1362681862,0.0
291.837593162,435.272891076,34.1362681862,0.0
@ 14 10 0.139650233943
139.036869372,317.321171494,34.5501386735,0.0
364.97354483,168.671306408,34.5501386735,0.0
86.0723394485,467.423259025,34.5501386735,0.0
340.777442756,438.713368247,34.5501386735,0.0
453.028350415,463.313269994,34.5501386735,0.0
141.677933746,190.333882831,34.5501386735,0.0
54.0853499924,167.131782956,34.5501386735,0.0
44.5497423201,315.869494476,34.5501386735,0.0
215.604353277,274.903123372,34.5501386735,0.0
116.125026091,92.7762141074,34.5501386735,0.0
@ 15 10 0.143057019837
79.020891464,262.981851981,35.0069258287,0.0
416.289046963,396.693814391,35.0069258287,0.0
85.0326848804,338.096187414,35.0069258287,0.0
65.9256738582,183.673081778,35.0069258287,0.0
181.90588352,253.049759345,35.0069258287,0.0
121.295047757,92.7458837019,35.0069258287,0.0
182.036182932,433.065828034,35.0069258287,0.0
291.893475547,215.119983987,35.0069258287,0.0
276.252207227,384.318160907,35.0069258287,0.0
270.58914469,134.607032227,35.0069258287,0.0
@ 16 10 0.14686473727
201.242673943,265.220296659,35.3293808627,0.0
450.942417111,355.891762785,35.3293808627,0.0
36.4130475372,351.790372757,35.3293808627,0.0
86.3521423007,73.6488153208,35.3293808627,0.0
291.483399354,233.779144724,35.3293808627,0.0
207.488095971,154.42155745,35.3293808627,0.0
378.428902329,47.7848319362,35.3293808627,0.0
214.477505154,40.7831357691,35.3293808627,0.0
89.6787067827,230.095816102,35.3293808627,0.0
75.2307016177,156.719514171,35.3293808627,0.0
@ 17 10 0.149582792675
259.160440747,253.039056051,35.7137315643,0.0
149.249185882,374.84185341,35.7137315643,0.0
387.600098979,312.923833779,35.7137315643,0.0
246.787528453,40.0822367083,35.7137315643,0.0
167.262427209,96.5061283648,35.7137315643,0.0
331.668177703,190.385081333,35.7137315643,0.0
459.638657048,78.792753329,35.7137315643,0.0
75.4547713125,63.4566302545,35.7137315643,0.0
