60.0,60.0,20.0,0.0
120.427196447,60.1594433633,20.0,1.0
180.0,60.0,20.0,2.0
240.0,60.0,20.0,3.0
300.0,60.0,20.0,4.0
360.0,60.0,20.0,5.0
420.0,60.0,20.0,6.0
480.0,60.0,20.0,7.0
60.0,120.0,20.0,8.0
120.0,120.0,20.0,9.0
180.0,120.0,20.0,10.0
240.0,120.0,20.0,11.0
300.0,120.0,20.0,12.0
360.0,120.0,20.0,13.0
420.0,120.0,20.0,14.0
480.0,120.0,20.0,15.0
60.0,180.0,20.0,16.0
120.0,180.0,20.0,17.0
180.0,180.0,20.0,18.0
240.0,180.0,20.0,19.0
300.0,180.0,20.0,20.0
360.0,180.0,20.0,21.0
420.0,180.0,20.0,22.0
480.0,180.0,20.0,23.0
60.0,240.0,20.0,24.0
120.0,240.0,20.0,25.0
180.0,240.0,20.0,26.0
240.0,240.0,20.0,27.0
300.0,240.0,20.0,28.0
360.0,240.0,20.0,29.0
420.0,240.0,20.0,30.0
480.0,240.0,20.0,31.0
60.0,300.0,20.0,32.0
120.0,300.0,20.0,33.0
180.0,300.0,20.0,34.0
240.0,300.0,20.0,35.0
300.0,300.0,20.0,36.0
360.0,300.0,20.0,37.0
420.0,300.0,20.0,38.0
480.0,300.0,20.0,39.0
60.0,360.0,20.0,40.0
120.0,360.0,20.0,41.0
180.0,360.0,20.0,42.0
240.0,360.0,20.0,43.0
300.0,360.0,20.0,44.0
360.0,360.0,20.0,45.0
420.0,360.0,20.0,46.0
480.0,360.0,20.0,47.0
60.0,420.0,20.0,48.0
120.0,420.0,20.0,49.0
180.0,420.0,20.0,50.0
240.0,420.0,20.0,51.0
300.0,420.0,20.0,52.0
360.0,420.0,20.0,53.0
420.0,420.0,20.0,54.0
480.0,420.0,20.0,55.0
60.0,480.0,20.0,56.0
120.0,480.0,20.0,57.0
180.0,480.0,20.0,58.0
240.0,480.0,20.0,59.0
300.0,480.0,20.0,60.0
360.0,480.0,20.0,61.0
420.0,480.0,20.0,62.0
480.0,480.0,20.0,63.0
60.0,540.0,20.0,64.0
120.0,540.0,20.0,65.0
180.0,540.0,20.0,66.0
240.0,540.0,20.0,67.0
300.0,540.0,20.0,68.0
360.0,540.0,20.0,69.0
420.0,540.0,20.0,70.0
480.0,540.0,20.0,71.0
60.0,600.0,20.0,72.0
120.0,600.0,20.0,73.0
180.0,600.0,20.0,74.0
240.0,600.0,20.0,75.0
300.0,600.0,20.0,76.0
360.0,600.0,20.0,77.0
420.0,600.0,20.0,78.0
480.0,600.0,20.0,79.0
60.0,660.0,20.0,80.0
120.0,660.0,20.0,81.0
180.0,660.0,20.0,82.0
240.0,660.0,20.0,83.0
300.0,660.0,20.0,84.0
360.0,660.0,20.0,85.0
420.0,660.0,20.0,86.0
480.0,660.0,20.0,87.0
60.0,720.0,20.0,88.0
120.0,720.0,20.0,89.0
180.0,720.0,20.0,90.0
240.0,720.0,20.0,91.0
300.0,720.0,20.0,92.0
360.0,720.0,20.0,93.0
420.0,720.0,20.0,94.0
480.0,720.0,20.0,95.0
60.0,780.0,20.0,96.0
120.0,780.0,20.0,97.0
180.0,780.0,20.0,98.0
240.0,780.0,20.0,99.0
@ 0 64.0
65.148039349,58.7787455782,20.0,1.0
118.63744072,55.3501427972,20.0,1.0
179.011776495,58.2118131544,20.0,2.0
243.046345022,59.9151847809,20.0,3.0
296.381586084,60.0537904876,20.0,4.0
362.907688026,59.6654087393,20.0,5.0
422.028484999,58.5954662366,20.0,6.0
486.571160704,56.6337206687,20.0,7.0
53.8617229894,119.735396657,20.0,8.0
122.134694723,117.730331458,20.0,9.0
181.632243782,120.517056935,20.0,10.0
243.213271792,116.355507837,20.0,11.0
301.166791026,124.525783999,20.0,12.0
364.24938917,116.946969128,20.0,13.0
421.533384116,117.646587619,20.0,14.0
476.078658172,118.432597336,20.0,15.0
65.3577309441,181.733029353,20.0,17.0
113.848810036,181.667205754,20.0,17.0
174.586568005,182.594225567,20.0,18.0
238.480967143,177.352111223,20.0,19.0
298.370415541,183.05072109,20.0,20.0
363.781883305,179.871197832,20.0,21.0
415.094316738,180.376276439,20.0,22.0
480.605308159,181.623677057,20.0,23.0
63.0755791605,241.561394979,20.0,24.0
117.20325135,237.350041306,20.0,25.0
176.79761564,239.530034518,20.0,26.0
244.990440675,239.136205761,20.0,27.0
306.358836058,246.151358753,20.0,28.0
357.400861536,239.152126513,20.0,29.0
415.737809259,240.026372353,20.0,30.0
482.935987533,238.726045325,20.0,31.0
61.8332425567,298.714792605,20.0,32.0
117.564100479,300.632326175,20.0,33.0
177.158061771,298.875329115,20.0,34.0
238.61409889,301.160404996,20.0,35.0
302.367681167,300.334584285,20.0,36.0
354.220806658,299.030035505,20.0,37.0
419.651167451,297.302147434,20.0,38.0
484.158544821,293.022884684,20.0,39.0
57.239488694,357.461445052,20.0,40.0
122.750846033,359.336516232,20.0,41.0
177.287832048,360.172537511,20.0,42.0
239.364707673,362.108013993,20.0,43.0
298.465943228,358.544045111,20.0,44.0
361.150835234,360.808399986,20.0,45.0
422.05151081,361.476544743,20.0,46.0
475.398724533,364.69948256,20.0,47.0
56.2271012737,418.401959393,20.0,48.0
118.357337549,420.923438125,20.0,49.0
176.406091726,423.246413506,20.0,50.0
240.179853449,420.3111861,20.0,51.0
304.765672181,418.470056657,20.0,52.0
361.901694006,421.027957148,20.0,53.0
422.853451546,418.866418629,20.0,54.0
481.35843829,420.638836018,20.0,55.0
57.9276392035,481.87907305,20.0,56.0
120.917774862,478.968500926,20.0,57.0
179.793554176,481.747855137,20.0,58.0
238.537391498,482.962173484,20.0,59.0
300.177991064,477.989957967,20.0,60.0
353.963743275,476.757585246,20.0,61.0
412.378767515,475.364333293,20.0,62.0
478.640890097,486.102750574,20.0,63.0
60.0,540.0,20.0,64.0
120.0,540.0,20.0,65.0
180.0,540.0,20.0,66.0
240.0,540.0,20.0,67.0
300.0,540.0,20.0,68.0
360.0,540.0,20.0,69.0
420.0,540.0,20.0,70.0
480.0,540.0,20.0,71.0
60.0,600.0,20.0,72.0
120.0,600.0,20.0,73.0
180.0,600.0,20.0,74.0
240.0,600.0,20.0,75.0
300.0,600.0,20.0,76.0
360.0,600.0,20.0,77.0
420.0,600.0,20.0,78.0
480.0,600.0,20.0,79.0
60.0,660.0,20.0,80.0
120.0,660.0,20.0,81.0
180.0,660.0,20.0,82.0
240.0,660.0,20.0,83.0
300.0,660.0,20.0,84.0
360.0,660.0,20.0,85.0
420.0,660.0,20.0,86.0
480.0,660.0,20.0,87.0
60.0,720.0,20.0,88.0
120.0,720.0,20.0,89.0
180.0,720.0,20.0,90.0
240.0,720.0,20.0,91.0
300.0,720.0,20.0,92.0
360.0,720.0,20.0,93.0
420.0,720.0,20.0,94.0
480.0,720.0,20.0,95.0
60.0,780.0,20.0,96.0
120.0,780.0,20.0,97.0
180.0,780.0,20.0,98.0
240.0,780.0,20.0,99.0
@ 1000 64.0
67.1311809107,62.2404471978,20.0,1.0
117.985780178,51.3944739943,20.0,1.0
179.761368523,58.4046607561,20.0,2.0
248.512886867,62.5343765189,20.0,3.0
292.504246923,61.9086987984,20.0,4.0
359.681700643,59.3938541418,20.0,5.0
421.803235615,60.5787396128,20.0,6.0
487.499499103,55.1257364166,20.0,7.0
52.1110086242,117.867969336,20.0,8.0
119.665569313,112.249661767,20.0,9.0
180.319041002,116.97762719,20.0,10.0
245.579666295,115.354759276,20.0,11.0
300.51725109,125.77499905,20.0,12.0
367.179327163,119.998288885,20.0,13.0
420.409360031,117.314741432,20.0,14.0
477.554898549,113.593398014,20.0,15.0
65.841362366,183.700246582,20.0,17.0
114.09215756,176.25559684,20.0,17.0
172.81009783,178.614163955,20.0,18.0
232.990364606,176.924606749,20.0,19.0
299.190241348,185.93439119,20.0,20.0
364.674493334,181.455003922,20.0,21.0
414.952835361,177.569028393,20.0,22.0
479.62262531,178.580980194,20.0,23.0
64.8401357254,245.031836804,20.0,25.0
115.828464783,231.075911536,20.0,25.0
177.786776691,238.546612696,20.0,26.0
247.583981907,235.507767541,20.0,27.0
307.341037834,246.445643733,20.0,28.0
359.35231239,243.4872435,20.0,29.0
419.476306675,242.462894216,20.0,30.0
480.367023339,235.096431199,20.0,31.0
61.8739695031,303.587063796,20.0,32.0
115.408172307,302.56048202,20.0,33.0
176.010919593,298.16862175,20.0,34.0
231.927454322,304.263366015,20.0,35.0
304.705040555,298.351187769,20.0,36.0
357.832025193,306.936763301,20.0,37.0
417.89293461,287.803884085,20.0,38.0
486.873850247,288.841336868,20.0,39.0
64.8033438186,360.328651982,20.0,41.0
125.596024918,362.51270045,20.0,41.0
174.300418094,359.065000827,20.0,42.0
234.555784081,358.23719101,20.0,43.0
297.88343361,357.715231707,20.0,44.0
360.129870928,355.545952846,20.0,45.0
420.800091658,365.39785441,20.0,46.0
473.776728764,367.495337637,20.0,47.0
52.1287885661,419.289230729,20.0,48.0
117.446610278,423.930393296,20.0,49.0
173.825752126,423.122274699,20.0,50.0
242.511157894,420.663860144,20.0,51.0
304.363051937,420.971252265,20.0,52.0
360.045136187,419.276388274,20.0,53.0
421.774228443,412.61058441,20.0,54.0
474.81763433,415.932100621,20.0,55.0
61.3308469735,476.98274459,20.0,56.0
119.023610059,480.669524015,20.0,57.0
183.793341613,478.17911844,20.0,58.0
238.228773885,481.730159891,20.0,59.0
302.897591887,477.988706024,20.0,60.0
354.376389093,476.091074505,20.0,61.0
413.579355434,475.172555392,20.0,62.0
480.479720328,486.485164554,20.0,63.0
60.0,540.0,20.0,64.0
120.0,540.0,20.0,65.0
180.0,540.0,20.0,66.0
240.0,540.0,20.0,67.0
300.0,540.0,20.0,68.0
